audio,co2,light,moist,movement,temp,timestamp
30.247495580436,525,11.724474841231,38.823529411765,0,22.0703125,1349433319.5157
32.934590453742,528,12.212994626282,38.823529411765,0,22.0703125,1349433379.8048
34.667059516794,534,12.212994626282,38.823529411765,0,22.0703125,1349433446.1281
27.065409546258,531,12.212994626282,38.039215686275,0,22.265625,1349433500.4147
30.282852091927,524,12.212994626282,38.43137254902,0,22.265625,1349433560.7234
28.621096051856,525,12.212994626282,38.823529411765,0,22.265625,1349433621.0163
31.838538597525,523,12.212994626282,38.039215686275,0,22.265625,1349433681.3247
28.126104890984,521,12.212994626282,38.039215686275,0,22.265625,1349433741.6276
26.676487919859,519,12.212994626282,38.039215686275,0,22.265625,1349433801.9138
34.278137890395,513,12.212994626282,38.039215686275,0,22.265625,1349433862.2127
27.984678845021,519,12.212994626282,38.039215686275,0,22.265625,1349433922.526
28.833235120801,516,11.724474841231,38.039215686275,0,22.265625,1349433982.822
31.449616971126,514,11.724474841231,38.039215686275,0,22.265625,1349434043.1175
28.055391868002,514,12.212994626282,38.039215686275,0,22.265625,1349434103.4366
30.777843252799,510,11.724474841231,38.039215686275,0,22.265625,1349434163.739
28.833235120801,511,11.724474841231,38.039215686275,0,22.265625,1349434224.0268
29.328226281674,511,12.212994626282,37.647058823529,0,22.265625,1349434284.3297
26.535061873895,514,11.724474841231,38.039215686275,0,22.265625,1349434344.6262
23.989393046553,510,11.724474841231,37.647058823529,0,22.265625,1349434404.9471
30.353565114909,510,12.212994626282,38.039215686275,0,22.265625,1349434465.2406
27.171479080731,510,12.212994626282,38.039215686275,0,22.265625,1349434525.5417
26.605774896877,512,12.212994626282,37.647058823529,0,22.265625,1349434585.8575
35.055981143194,510,12.212994626282,38.039215686275,0,22.265625,1349434646.1387
28.515026517384,513,12.212994626282,38.039215686275,0,22.265625,1349434706.4505
30.494991160872,511,12.212994626282,38.039215686275,0,22.265625,1349434766.7394
39.616971125516,512,12.212994626282,38.039215686275,0,22.265625,1349434827.0513
49.16322922805,517,11.724474841231,38.039215686275,0,22.265625,1349434887.3534
30.919269298763,529,12.212994626282,38.823529411765,0,22.265625,1349434947.7714
22.928697701827,540,12.212994626282,38.823529411765,0,22.265625,1349435007.9563
39.015910430171,549,12.212994626282,38.823529411765,0,22.265625,1349435068.2565
44.637595757219,554,11.724474841231,38.823529411765,0,22.265625,1349435128.5699
37.318797878609,555,12.212994626282,39.21568627451,0,22.265625,1349435188.8674
26.74720094284,554,12.212994626282,39.21568627451,0,22.265625,1349435249.1679
23.282262816735,559,12.212994626282,39.21568627451,0,22.265625,1349435309.4692
33.111373011196,563,12.212994626282,38.823529411765,0,22.265625,1349435369.7727
22.751915144372,565,12.212994626282,39.21568627451,0,22.265625,1349435430.0694
22.928697701827,566,12.212994626282,39.21568627451,0,22.265625,1349435490.3743
23.529758397171,569,11.724474841231,39.21568627451,0,22.265625,1349435550.6695
22.822628167354,559,12.212994626282,38.823529411765,0,22.265625,1349435610.9751
40.783736004714,556,11.724474841231,38.823529411765,0,22.265625,1349435671.2776
63.730111962286,558,11.724474841231,38.823529411765,0,22.265625,1349435731.5871
41.03123158515,580,12.212994626282,39.21568627451,0,22.265625,1349435791.864
31.591043017089,587,12.212994626282,38.823529411765,0,22.265625,1349435852.1579
39.829110194461,574,12.212994626282,38.823529411765,0,22.265625,1349435912.4753
33.747790218032,563,12.212994626282,38.43137254902,0,22.265625,1349435972.7662
32.828520919269,556,12.212994626282,38.039215686275,0,22.265625,1349436033.0655
